forecast_date,target_date,ticker,p10,p50,p90,actual,model_used,direction,signal_strength,conviction_score,error_abs,error_pct,hit,direction_correct,graded_at,notes,poly_adjusted_p50,poly_adjusted_p10,poly_adjusted_p90,poly_signal,poly_confidence,poly_alignment,poly_adjustment_pct,poly_top_question
2026-05-05,2026-05-12,GBPUSD=X,1.341446,1.358433,1.377256,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0013,0.4727,,,,,,,1.358433,1.341446,1.377256,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,GBPUSD=X,1.338491,1.358275,1.378594,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0013,0.4094,,,,,,,1.358275,1.338491,1.378594,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,GBPUSD=X,1.338737,1.359881,1.378743,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0013,0.4109,,,,,,,1.359881,1.338737,1.378743,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,GBPUSD=X,1.337966,1.359408,1.380591,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0013,0.3723,,,,,,,1.359408,1.337966,1.380591,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,GBPUSD=X,1.334908,1.358253,1.382374,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0013,0.301,,,,,,,1.358253,1.334908,1.382374,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,USDJPY=X,155.796428,156.852321,158.060262,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0016,0.7113,,,,,,,156.852321,155.796428,158.060262,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,USDJPY=X,155.427874,156.852321,158.811818,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0016,0.5685,,,,,,,156.852321,155.427874,158.811818,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,USDJPY=X,154.754401,156.852321,159.027039,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0016,0.4552,,,,,,,156.852321,154.754401,159.027039,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,USDJPY=X,154.644701,156.848595,159.211612,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0016,0.4177,,,,,,,156.848595,154.644701,159.211612,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,USDJPY=X,154.200434,156.848518,159.477157,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0016,0.3271,,,,,,,156.848518,154.200434,159.477157,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,USDJPY=X,153.949612,156.852321,159.878083,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0016,0.244,,,,,,,156.852321,153.949612,159.878083,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,USDJPY=X,153.718805,156.813484,159.725716,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0016,0.234,,,,,,,156.813484,153.718805,159.725716,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,USDJPY=X,153.709187,156.892764,160.186167,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0016,0.1741,,,,,,,156.892764,153.709187,160.186167,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,USDJPY=X,153.430569,156.852321,160.340211,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0016,0.1189,,,,,,,156.852321,153.430569,160.340211,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,USDJPY=X,153.218606,156.852321,160.467137,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0016,0.0757,,,,,,,156.852321,153.218606,160.467137,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,AUDUSD=X,0.716331,0.721422,0.726512,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0082,0.7177,,,,,,,0.721422,0.716331,0.726512,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,AUDUSD=X,0.715144,0.721267,0.728119,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0082,0.6402,,,,,,,0.721267,0.715144,0.728119,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,AUDUSD=X,0.713666,0.721374,0.729719,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0082,0.5549,,,,,,,0.721374,0.713666,0.729719,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,AUDUSD=X,0.711752,0.721299,0.730847,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0082,0.4705,,,,,,,0.721299,0.711752,0.730847,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,AUDUSD=X,0.7107,0.721352,0.732003,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0082,0.4093,,,,,,,0.721352,0.7107,0.732003,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,AUDUSD=X,0.710056,0.721315,0.732944,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0082,0.3654,,,,,,,0.721315,0.710056,0.732944,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,AUDUSD=X,0.708796,0.721341,0.733885,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0082,0.3043,,,,,,,0.721341,0.708796,0.733885,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,AUDUSD=X,0.707935,0.721323,0.734711,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0082,0.2576,,,,,,,0.721323,0.707935,0.734711,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,AUDUSD=X,0.707148,0.721335,0.735523,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0082,0.2132,,,,,,,0.721335,0.707148,0.735523,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,AUDUSD=X,0.706386,0.721327,0.736267,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0082,0.1715,,,,,,,0.721327,0.706386,0.736267,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,USDCHF=X,0.77571,0.78113,0.786201,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.7314,,,,,,,0.78113,0.77571,0.786201,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,USDCHF=X,0.773284,0.781266,0.789419,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.5869,,,,,,,0.781266,0.773284,0.789419,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,USDCHF=X,0.771742,0.781739,0.791147,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.5032,,,,,,,0.781739,0.771742,0.791147,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,USDCHF=X,0.770289,0.781742,0.792262,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.4374,,,,,,,0.781742,0.770289,0.792262,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,USDCHF=X,0.76901,0.78113,0.79325,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.3794,,,,,,,0.78113,0.76901,0.79325,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,USDCHF=X,0.767853,0.781282,0.794407,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.3201,,,,,,,0.781282,0.767853,0.794407,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,USDCHF=X,0.767143,0.781282,0.795471,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.2747,,,,,,,0.781282,0.767143,0.795471,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,USDCHF=X,0.765799,0.78113,0.794462,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.2661,,,,,,,0.78113,0.765799,0.794462,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,USDCHF=X,0.764869,0.78113,0.795116,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.2256,,,,,,,0.78113,0.764869,0.795116,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,USDCHF=X,0.765484,0.78113,0.795143,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.2406,,,,,,,0.78113,0.765484,0.795143,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,DX-Y.NYB,97.930571,98.469988,99.006607,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.7814,,,,,,,98.469988,97.930571,99.006607,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,DX-Y.NYB,97.707154,98.46142,99.163049,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.7043,,,,,,,98.46142,97.707154,99.163049,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,DX-Y.NYB,97.506419,98.469988,99.40426,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.6145,,,,,,,98.469988,97.506419,99.40426,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,DX-Y.NYB,97.413149,98.469988,99.505507,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.575,,,,,,,98.469988,97.413149,99.505507,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,DX-Y.NYB,97.263851,98.469988,99.676126,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.51,,,,,,,98.469988,97.263851,99.676126,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,DX-Y.NYB,97.118195,98.469988,99.791246,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.4571,,,,,,,98.469988,97.118195,99.791246,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,DX-Y.NYB,97.042865,98.469988,99.827572,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.4344,,,,,,,98.469988,97.042865,99.827572,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,DX-Y.NYB,96.944327,98.469988,99.942744,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.391,,,,,,,98.469988,96.944327,99.942744,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,DX-Y.NYB,96.851778,98.520638,100.075784,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.3452,,,,,,,98.520638,96.851778,100.075784,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,DX-Y.NYB,96.742361,98.469988,100.175735,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.3027,,,,,,,98.469988,96.742361,100.175735,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,^TNX,4.380406,4.445997,4.510056,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.4168,,,,,,,4.445997,4.380406,4.510056,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,^TNX,4.353238,4.445997,4.537298,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.172,,,,,,,4.445997,4.353238,4.537298,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,^TNX,4.325068,4.445997,4.553919,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.0,,,,,,,4.445997,4.325068,4.553919,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,^TNX,4.311451,4.445997,4.57718,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.0,,,,,,,4.445997,4.311451,4.57718,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,^TNX,4.311681,4.445997,4.592667,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.0,,,,,,,4.445997,4.311681,4.592667,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,^TNX,4.285325,4.445997,4.606668,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.0,,,,,,,4.445997,4.285325,4.606668,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,^TNX,4.272449,4.445997,4.594287,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.0,,,,,,,4.445997,4.272449,4.594287,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,^TNX,4.263674,4.445997,4.608959,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.0,,,,,,,4.445997,4.263674,4.608959,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,^TNX,4.254168,4.446974,4.642788,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.0,,,,,,,4.446974,4.254168,4.642788,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,^TNX,4.247873,4.445997,4.621576,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.0,,,,,,,4.445997,4.247873,4.621576,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,^GSPC,7140.363206,7208.446956,7269.288622,,TimeCopilot_MedianEnsemble,NEUTRAL,0.2832,0.6419,,,,,,,7208.446956,7140.363206,7269.288622,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,^GSPC,7105.221132,7205.206214,7309.81942,,TimeCopilot_MedianEnsemble,NEUTRAL,0.2832,0.4317,,,,,,,7205.206214,7105.221132,7309.81942,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,^GSPC,7102.652716,7213.537156,7323.98238,,TimeCopilot_MedianEnsemble,NEUTRAL,0.2832,0.3853,,,,,,,7213.537156,7102.652716,7323.98238,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,^GSPC,7084.247765,7219.940655,7356.279464,,TimeCopilot_MedianEnsemble,NEUTRAL,0.2832,0.2444,,,,,,,7219.940655,7084.247765,7356.279464,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,^GSPC,7085.334901,7221.142738,7357.93585,,TimeCopilot_MedianEnsemble,NEUTRAL,0.2832,0.2429,,,,,,,7221.142738,7085.334901,7357.93585,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,^GSPC,7046.082615,7222.11191,7371.351722,,TimeCopilot_MedianEnsemble,NEUTRAL,0.2832,0.0966,,,,,,,7222.11191,7046.082615,7371.351722,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,^GSPC,7029.012121,7232.798856,7409.197763,,TimeCopilot_MedianEnsemble,BULLISH,0.2832,0.0,,,,,,,7232.798856,7029.012121,7409.197763,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,^GSPC,7046.679306,7241.201134,7412.178264,,TimeCopilot_MedianEnsemble,BULLISH,0.2832,0.0,,,,,,,7241.201134,7046.679306,7412.178264,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,^GSPC,7028.61437,7234.880512,7433.598877,,TimeCopilot_MedianEnsemble,BULLISH,0.2832,0.0,,,,,,,7234.880512,7028.61437,7433.598877,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,^GSPC,6993.035532,7218.056885,7433.822552,,TimeCopilot_MedianEnsemble,NEUTRAL,0.2832,0.0,,,,,,,7218.056885,6993.035532,7433.822552,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
